temps_id,date,annee,mois,jour
2632,2017-03-16,2017,3,16
2672,2017-04-25,2017,4,25
2747,2017-07-09,2017,7,9
2767,2017-07-29,2017,7,29
2778,2017-08-09,2017,8,9
2796,2017-08-27,2017,8,27
2808,2017-09-08,2017,9,8
2820,2017-09-20,2017,9,20
2831,2017-10-01,2017,10,1
2912,2017-12-21,2017,12,21
3010,2018-03-29,2018,3,29
3022,2018-04-10,2018,4,10
3028,2018-04-16,2018,4,16
3037,2018-04-25,2018,4,25
3084,2018-06-11,2018,6,11
3090,2018-06-17,2018,6,17
3197,2018-10-02,2018,10,2
3213,2018-10-18,2018,10,18
3250,2018-11-24,2018,11,24
3308,2019-01-21,2019,1,21
3403,2019-04-26,2019,4,26
3508,2019-08-09,2019,8,9
3527,2019-08-28,2019,8,28
3532,2019-09-02,2019,9,2
3679,2020-01-27,2020,1,27
3740,2020-03-28,2020,3,28
3754,2020-04-11,2020,4,11
3778,2020-05-05,2020,5,5
3779,2020-05-06,2020,5,6
3796,2020-05-23,2020,5,23
3814,2020-06-10,2020,6,10
3873,2020-08-08,2020,8,8
3913,2020-09-17,2020,9,17
3972,2020-11-15,2020,11,15
3987,2020-11-30,2020,11,30
4029,2021-01-11,2021,1,11
4031,2021-01-13,2021,1,13
4038,2021-01-20,2021,1,20
4050,2021-02-01,2021,2,1
4125,2021-04-17,2021,4,17
4155,2021-05-17,2021,5,17
4162,2021-05-24,2021,5,24
4177,2021-06-08,2021,6,8
4306,2021-10-15,2021,10,15
4350,2021-11-28,2021,11,28
4388,2022-01-05,2022,1,5
4437,2022-02-23,2022,2,23
4481,2022-04-08,2022,4,8
4603,2022-08-08,2022,8,8
4673,2022-10-17,2022,10,17
4702,2022-11-15,2022,11,15
4781,2023-02-02,2023,2,2
4842,2023-04-04,2023,4,4
4848,2023-04-10,2023,4,10
4849,2023-04-11,2023,4,11
4876,2023-05-08,2023,5,8
4972,2023-08-12,2023,8,12
4980,2023-08-20,2023,8,20
5019,2023-09-28,2023,9,28
5103,2023-12-21,2023,12,21
5126,2024-01-13,2024,1,13
5130,2024-01-17,2024,1,17
5148,2024-02-04,2024,2,4
5166,2024-02-22,2024,2,22
5194,2024-03-21,2024,3,21
5207,2024-04-03,2024,4,3
5298,2024-07-03,2024,7,3
5450,2024-12-02,2024,12,2
5495,2025-01-16,2025,1,16
5579,2025-04-10,2025,4,10
5583,2025-04-14,2025,4,14
5625,2025-05-26,2025,5,26
5643,2025-06-13,2025,6,13
5685,2025-07-25,2025,7,25
5753,2025-10-01,2025,10,1
5771,2025-10-19,2025,10,19
5791,2025-11-08,2025,11,8
5830,2025-12-17,2025,12,17
5840,2025-12-27,2025,12,27
5916,2026-03-13,2026,3,13
5921,2026-03-18,2026,3,18
5941,2026-04-07,2026,4,7
6022,2026-06-27,2026,6,27
6062,2026-08-06,2026,8,6
6087,2026-08-31,2026,8,31
6164,2026-11-16,2026,11,16
6175,2026-11-27,2026,11,27
6325,2027-04-26,2027,4,26
6330,2027-05-01,2027,5,1
6347,2027-05-18,2027,5,18
6394,2027-07-04,2027,7,4
6513,2027-10-31,2027,10,31
6522,2027-11-09,2027,11,9
6591,2028-01-17,2028,1,17
6695,2028-04-30,2028,4,30
6849,2028-10-01,2028,10,1
6910,2028-12-01,2028,12,1
6927,2028-12-18,2028,12,18
6940,2028-12-31,2028,12,31
6967,2029-01-27,2029,1,27
7074,2029-05-14,2029,5,14
7097,2029-06-06,2029,6,6
7163,2029-08-11,2029,8,11
7165,2029-08-13,2029,8,13
7171,2029-08-19,2029,8,19
7190,2029-09-07,2029,9,7
7296,2029-12-22,2029,12,22
7346,2030-02-10,2030,2,10
7411,2030-04-16,2030,4,16
7479,2030-06-23,2030,6,23
7493,2030-07-07,2030,7,7
7600,2030-10-22,2030,10,22
7633,2030-11-24,2030,11,24
7656,2030-12-17,2030,12,17
7660,2030-12-21,2030,12,21
7662,2030-12-23,2030,12,23
7739,2031-03-10,2031,3,10
7769,2031-04-09,2031,4,9
7804,2031-05-14,2031,5,14
7920,2031-09-07,2031,9,7
7966,2031-10-23,2031,10,23
8194,2032-06-07,2032,6,7
8213,2032-06-26,2032,6,26
8436,2033-02-04,2033,2,4
8457,2033-02-25,2033,2,25
8475,2033-03-15,2033,3,15
8524,2033-05-03,2033,5,3
8549,2033-05-28,2033,5,28
8576,2033-06-24,2033,6,24
8614,2033-08-01,2033,8,1
8623,2033-08-10,2033,8,10
8649,2033-09-05,2033,9,5
8681,2033-10-07,2033,10,7
8802,2034-02-05,2034,2,5
8870,2034-04-14,2034,4,14
8890,2034-05-04,2034,5,4
8941,2034-06-24,2034,6,24
8948,2034-07-01,2034,7,1
8950,2034-07-03,2034,7,3
8962,2034-07-15,2034,7,15
8975,2034-07-28,2034,7,28
9015,2034-09-06,2034,9,6
9026,2034-09-17,2034,9,17
9055,2034-10-16,2034,10,16
9089,2034-11-19,2034,11,19
9091,2034-11-21,2034,11,21
9172,2035-02-10,2035,2,10
9189,2035-02-27,2035,2,27
9229,2035-04-08,2035,4,8
9239,2035-04-18,2035,4,18
9327,2035-07-15,2035,7,15
9344,2035-08-01,2035,8,1
9461,2035-11-26,2035,11,26
9479,2035-12-14,2035,12,14
28,2010-01-28,2010,1,28
45,2010-02-14,2010,2,14
78,2010-03-19,2010,3,19
98,2010-04-08,2010,4,8
134,2010-05-14,2010,5,14
274,2010-10-01,2010,10,1
282,2010-10-09,2010,10,9
286,2010-10-13,2010,10,13
287,2010-10-14,2010,10,14
296,2010-10-23,2010,10,23
307,2010-11-03,2010,11,3
328,2010-11-24,2010,11,24
430,2011-03-06,2011,3,6
443,2011-03-19,2011,3,19
456,2011-04-01,2011,4,1
488,2011-05-03,2011,5,3
515,2011-05-30,2011,5,30
544,2011-06-28,2011,6,28
547,2011-07-01,2011,7,1
694,2011-11-25,2011,11,25
728,2011-12-29,2011,12,29
742,2012-01-12,2012,1,12
788,2012-02-27,2012,2,27
822,2012-04-01,2012,4,1
837,2012-04-16,2012,4,16
882,2012-05-31,2012,5,31
901,2012-06-19,2012,6,19
923,2012-07-11,2012,7,11
973,2012-08-30,2012,8,30
1026,2012-10-22,2012,10,22
1035,2012-10-31,2012,10,31
1155,2013-02-28,2013,2,28
1210,2013-04-24,2013,4,24
1219,2013-05-03,2013,5,3
1250,2013-06-03,2013,6,3
1262,2013-06-15,2013,6,15
1263,2013-06-16,2013,6,16
1308,2013-07-31,2013,7,31
1381,2013-10-12,2013,10,12
1413,2013-11-13,2013,11,13
1429,2013-11-29,2013,11,29
1450,2013-12-20,2013,12,20
1458,2013-12-28,2013,12,28
1479,2014-01-18,2014,1,18
1506,2014-02-14,2014,2,14
1515,2014-02-23,2014,2,23
1592,2014-05-11,2014,5,11
1594,2014-05-13,2014,5,13
1602,2014-05-21,2014,5,21
1711,2014-09-07,2014,9,7
1946,2015-04-30,2015,4,30
2019,2015-07-12,2015,7,12
2048,2015-08-10,2015,8,10
2161,2015-12-01,2015,12,1
2168,2015-12-08,2015,12,8
2181,2015-12-21,2015,12,21
2256,2016-03-05,2016,3,5
2260,2016-03-09,2016,3,9
2358,2016-06-15,2016,6,15
2363,2016-06-20,2016,6,20
2473,2016-10-08,2016,10,8
2507,2016-11-11,2016,11,11
2513,2016-11-17,2016,11,17
2575,2017-01-18,2017,1,18
2602,2017-02-14,2017,2,14
2621,2017-03-05,2017,3,5
2768,2017-07-30,2017,7,30
2807,2017-09-07,2017,9,7
2945,2018-01-23,2018,1,23
2967,2018-02-14,2018,2,14
3003,2018-03-22,2018,3,22
3018,2018-04-06,2018,4,6
3034,2018-04-22,2018,4,22
3078,2018-06-05,2018,6,5
3085,2018-06-12,2018,6,12
3107,2018-07-04,2018,7,4
3141,2018-08-07,2018,8,7
3218,2018-10-23,2018,10,23
3256,2018-11-30,2018,11,30
3272,2018-12-16,2018,12,16
3309,2019-01-22,2019,1,22
3323,2019-02-05,2019,2,5
3326,2019-02-08,2019,2,8
3382,2019-04-05,2019,4,5
3424,2019-05-17,2019,5,17
3541,2019-09-11,2019,9,11
3570,2019-10-10,2019,10,10
3590,2019-10-30,2019,10,30
3596,2019-11-05,2019,11,5
3606,2019-11-15,2019,11,15
3610,2019-11-19,2019,11,19
3752,2020-04-09,2020,4,9
3775,2020-05-02,2020,5,2
3827,2020-06-23,2020,6,23
3837,2020-07-03,2020,7,3
3846,2020-07-12,2020,7,12
3942,2020-10-16,2020,10,16
3979,2020-11-22,2020,11,22
4079,2021-03-02,2021,3,2
4124,2021-04-16,2021,4,16
4189,2021-06-20,2021,6,20
4209,2021-07-10,2021,7,10
4227,2021-07-28,2021,7,28
4291,2021-09-30,2021,9,30
4342,2021-11-20,2021,11,20
4346,2021-11-24,2021,11,24
4423,2022-02-09,2022,2,9
4450,2022-03-08,2022,3,8
4514,2022-05-11,2022,5,11
4521,2022-05-18,2022,5,18
4562,2022-06-28,2022,6,28
4599,2022-08-04,2022,8,4
4665,2022-10-09,2022,10,9
4686,2022-10-30,2022,10,30
4688,2022-11-01,2022,11,1
4710,2022-11-23,2022,11,23
4728,2022-12-11,2022,12,11
4784,2023-02-05,2023,2,5
4877,2023-05-09,2023,5,9
4901,2023-06-02,2023,6,2
4920,2023-06-21,2023,6,21
4996,2023-09-05,2023,9,5
5102,2023-12-20,2023,12,20
5116,2024-01-03,2024,1,3
5229,2024-04-25,2024,4,25
5278,2024-06-13,2024,6,13
5317,2024-07-22,2024,7,22
5510,2025-01-31,2025,1,31
5556,2025-03-18,2025,3,18
5572,2025-04-03,2025,4,3
5622,2025-05-23,2025,5,23
5637,2025-06-07,2025,6,7
5655,2025-06-25,2025,6,25
5741,2025-09-19,2025,9,19
5845,2026-01-01,2026,1,1
5901,2026-02-26,2026,2,26
5919,2026-03-16,2026,3,16
6024,2026-06-29,2026,6,29
6059,2026-08-03,2026,8,3
6077,2026-08-21,2026,8,21
6144,2026-10-27,2026,10,27
6146,2026-10-29,2026,10,29
6184,2026-12-06,2026,12,6
6250,2027-02-10,2027,2,10
6296,2027-03-28,2027,3,28
6299,2027-03-31,2027,3,31
6334,2027-05-05,2027,5,5
6346,2027-05-17,2027,5,17
6354,2027-05-25,2027,5,25
6642,2028-03-08,2028,3,8
6673,2028-04-08,2028,4,8
6702,2028-05-07,2028,5,7
6761,2028-07-05,2028,7,5
6832,2028-09-14,2028,9,14
6861,2028-10-13,2028,10,13
6942,2029-01-02,2029,1,2
6975,2029-02-04,2029,2,4
6992,2029-02-21,2029,2,21
7191,2029-09-08,2029,9,8
7301,2029-12-27,2029,12,27
7311,2030-01-06,2030,1,6
7360,2030-02-24,2030,2,24
7499,2030-07-13,2030,7,13
7525,2030-08-08,2030,8,8
7601,2030-10-23,2030,10,23
7679,2031-01-09,2031,1,9
7847,2031-06-26,2031,6,26
7886,2031-08-04,2031,8,4
7932,2031-09-19,2031,9,19
7939,2031-09-26,2031,9,26
7956,2031-10-13,2031,10,13
7982,2031-11-08,2031,11,8
8000,2031-11-26,2031,11,26
8073,2032-02-07,2032,2,7
8082,2032-02-16,2032,2,16
8088,2032-02-22,2032,2,22
8133,2032-04-07,2032,4,7
8302,2032-09-23,2032,9,23
8349,2032-11-09,2032,11,9
8458,2033-02-26,2033,2,26
8513,2033-04-22,2033,4,22
8537,2033-05-16,2033,5,16
8651,2033-09-07,2033,9,7
8923,2034-06-06,2034,6,6
8958,2034-07-11,2034,7,11
8972,2034-07-25,2034,7,25
8989,2034-08-11,2034,8,11
9149,2035-01-18,2035,1,18
9209,2035-03-19,2035,3,19
9211,2035-03-21,2035,3,21
9238,2035-04-17,2035,4,17
9301,2035-06-19,2035,6,19
9309,2035-06-27,2035,6,27
9399,2035-09-25,2035,9,25
9455,2035-11-20,2035,11,20
43,2010-02-12,2010,2,12
79,2010-03-20,2010,3,20
84,2010-03-25,2010,3,25
131,2010-05-11,2010,5,11
289,2010-10-16,2010,10,16
305,2010-11-01,2010,11,1
545,2011-06-29,2011,6,29
776,2012-02-15,2012,2,15
820,2012-03-30,2012,3,30
944,2012-08-01,2012,8,1
996,2012-09-22,2012,9,22
1037,2012-11-02,2012,11,2
1051,2012-11-16,2012,11,16
1098,2013-01-02,2013,1,2
1100,2013-01-04,2013,1,4
1117,2013-01-21,2013,1,21
1217,2013-05-01,2013,5,1
1331,2013-08-23,2013,8,23
1367,2013-09-28,2013,9,28
1369,2013-09-30,2013,9,30
1374,2013-10-05,2013,10,5
1441,2013-12-11,2013,12,11
1474,2014-01-13,2014,1,13
1593,2014-05-12,2014,5,12
1629,2014-06-17,2014,6,17
1745,2014-10-11,2014,10,11
1747,2014-10-13,2014,10,13
1766,2014-11-01,2014,11,1
1781,2014-11-16,2014,11,16
1795,2014-11-30,2014,11,30
1953,2015-05-07,2015,5,7
1959,2015-05-13,2015,5,13
1979,2015-06-02,2015,6,2
1998,2015-06-21,2015,6,21
2034,2015-07-27,2015,7,27
2178,2015-12-18,2015,12,18
2372,2016-06-29,2016,6,29
2403,2016-07-30,2016,7,30
2426,2016-08-22,2016,8,22
2563,2017-01-06,2017,1,6
2583,2017-01-26,2017,1,26
2593,2017-02-05,2017,2,5
2668,2017-04-21,2017,4,21
2697,2017-05-20,2017,5,20
2727,2017-06-19,2017,6,19
2758,2017-07-20,2017,7,20
2838,2017-10-08,2017,10,8
2849,2017-10-19,2017,10,19
2930,2018-01-08,2018,1,8
2941,2018-01-19,2018,1,19
3004,2018-03-23,2018,3,23
3066,2018-05-24,2018,5,24
3068,2018-05-26,2018,5,26
3176,2018-09-11,2018,9,11
3259,2018-12-03,2018,12,3
3298,2019-01-11,2019,1,11
3300,2019-01-13,2019,1,13
3385,2019-04-08,2019,4,8
3398,2019-04-21,2019,4,21
3500,2019-08-01,2019,8,1
3569,2019-10-09,2019,10,9
3601,2019-11-10,2019,11,10
3700,2020-02-17,2020,2,17
3729,2020-03-17,2020,3,17
3730,2020-03-18,2020,3,18
3787,2020-05-14,2020,5,14
3836,2020-07-02,2020,7,2
3844,2020-07-10,2020,7,10
3936,2020-10-10,2020,10,10
3955,2020-10-29,2020,10,29
3981,2020-11-24,2020,11,24
3989,2020-12-02,2020,12,2
4133,2021-04-25,2021,4,25
4195,2021-06-26,2021,6,26
4250,2021-08-20,2021,8,20
4282,2021-09-21,2021,9,21
4348,2021-11-26,2021,11,26
4352,2021-11-30,2021,11,30
4445,2022-03-03,2022,3,3
4461,2022-03-19,2022,3,19
4470,2022-03-28,2022,3,28
4473,2022-03-31,2022,3,31
4542,2022-06-08,2022,6,8
4544,2022-06-10,2022,6,10
4554,2022-06-20,2022,6,20
4555,2022-06-21,2022,6,21
4573,2022-07-09,2022,7,9
4586,2022-07-22,2022,7,22
4641,2022-09-15,2022,9,15
4773,2023-01-25,2023,1,25
4827,2023-03-20,2023,3,20
4841,2023-04-03,2023,4,3
4856,2023-04-18,2023,4,18
4924,2023-06-25,2023,6,25
4993,2023-09-02,2023,9,2
5037,2023-10-16,2023,10,16
5049,2023-10-28,2023,10,28
5063,2023-11-11,2023,11,11
5101,2023-12-19,2023,12,19
5106,2023-12-24,2023,12,24
5162,2024-02-18,2024,2,18
5243,2024-05-09,2024,5,9
5363,2024-09-06,2024,9,6
5382,2024-09-25,2024,9,25
5386,2024-09-29,2024,9,29
5408,2024-10-21,2024,10,21
5424,2024-11-06,2024,11,6
5462,2024-12-14,2024,12,14
5499,2025-01-20,2025,1,20
5662,2025-07-02,2025,7,2
5678,2025-07-18,2025,7,18
5755,2025-10-03,2025,10,3
5778,2025-10-26,2025,10,26
5837,2025-12-24,2025,12,24
5891,2026-02-16,2026,2,16
5969,2026-05-05,2026,5,5
5971,2026-05-07,2026,5,7
5974,2026-05-10,2026,5,10
5985,2026-05-21,2026,5,21
6060,2026-08-04,2026,8,4
6139,2026-10-22,2026,10,22
6181,2026-12-03,2026,12,3
6262,2027-02-22,2027,2,22
6306,2027-04-07,2027,4,7
6340,2027-05-11,2027,5,11
6348,2027-05-19,2027,5,19
6389,2027-06-29,2027,6,29
6429,2027-08-08,2027,8,8
6445,2027-08-24,2027,8,24
6480,2027-09-28,2027,9,28
6533,2027-11-20,2027,11,20
6538,2027-11-25,2027,11,25
6706,2028-05-11,2028,5,11
6710,2028-05-15,2028,5,15
6777,2028-07-21,2028,7,21
6803,2028-08-16,2028,8,16
6839,2028-09-21,2028,9,21
6858,2028-10-10,2028,10,10
6921,2028-12-12,2028,12,12
6936,2028-12-27,2028,12,27
6937,2028-12-28,2028,12,28
6938,2028-12-29,2028,12,29
6947,2029-01-07,2029,1,7
6953,2029-01-13,2029,1,13
6956,2029-01-16,2029,1,16
6987,2029-02-16,2029,2,16
6994,2029-02-23,2029,2,23
7009,2029-03-10,2029,3,10
7014,2029-03-15,2029,3,15
7016,2029-03-17,2029,3,17
7115,2029-06-24,2029,6,24
7144,2029-07-23,2029,7,23
7158,2029-08-06,2029,8,6
7177,2029-08-25,2029,8,25
7214,2029-10-01,2029,10,1
7244,2029-10-31,2029,10,31
7381,2030-03-17,2030,3,17
7392,2030-03-28,2030,3,28
7428,2030-05-03,2030,5,3
7439,2030-05-14,2030,5,14
7523,2030-08-06,2030,8,6
7572,2030-09-24,2030,9,24
7608,2030-10-30,2030,10,30
7672,2031-01-02,2031,1,2
7762,2031-04-02,2031,4,2
7841,2031-06-20,2031,6,20
7843,2031-06-22,2031,6,22
7860,2031-07-09,2031,7,9
7863,2031-07-12,2031,7,12
7989,2031-11-15,2031,11,15
8149,2032-04-23,2032,4,23
8227,2032-07-10,2032,7,10
8280,2032-09-01,2032,9,1
8336,2032-10-27,2032,10,27
8356,2032-11-16,2032,11,16
8406,2033-01-05,2033,1,5
8425,2033-01-24,2033,1,24
8447,2033-02-15,2033,2,15
8455,2033-02-23,2033,2,23
8545,2033-05-24,2033,5,24
8555,2033-06-03,2033,6,3
8581,2033-06-29,2033,6,29
8657,2033-09-13,2033,9,13
8672,2033-09-28,2033,9,28
8717,2033-11-12,2033,11,12
8721,2033-11-16,2033,11,16
8729,2033-11-24,2033,11,24
8808,2034-02-11,2034,2,11
8929,2034-06-12,2034,6,12
8935,2034-06-18,2034,6,18
8981,2034-08-03,2034,8,3
8988,2034-08-10,2034,8,10
9016,2034-09-07,2034,9,7
9039,2034-09-30,2034,9,30
9054,2034-10-15,2034,10,15
9056,2034-10-17,2034,10,17
9079,2034-11-09,2034,11,9
9140,2035-01-09,2035,1,9
9142,2035-01-11,2035,1,11
9283,2035-06-01,2035,6,1
9324,2035-07-12,2035,7,12
9340,2035-07-28,2035,7,28
9385,2035-09-11,2035,9,11
9388,2035-09-14,2035,9,14
9412,2035-10-08,2035,10,8
9429,2035-10-25,2035,10,25
9443,2035-11-08,2035,11,8
9,2010-01-09,2010,1,9
96,2010-04-06,2010,4,6
241,2010-08-29,2010,8,29
356,2010-12-22,2010,12,22
362,2010-12-28,2010,12,28
422,2011-02-26,2011,2,26
483,2011-04-28,2011,4,28
510,2011-05-25,2011,5,25
650,2011-10-12,2011,10,12
652,2011-10-14,2011,10,14
762,2012-02-01,2012,2,1
779,2012-02-18,2012,2,18
861,2012-05-10,2012,5,10
1071,2012-12-06,2012,12,6
1116,2013-01-20,2013,1,20
1126,2013-01-30,2013,1,30
1146,2013-02-19,2013,2,19
1201,2013-04-15,2013,4,15
1242,2013-05-26,2013,5,26
1268,2013-06-21,2013,6,21
1313,2013-08-05,2013,8,5
1317,2013-08-09,2013,8,9
1321,2013-08-13,2013,8,13
1339,2013-08-31,2013,8,31
1377,2013-10-08,2013,10,8
1433,2013-12-03,2013,12,3
1436,2013-12-06,2013,12,6
1518,2014-02-26,2014,2,26
1560,2014-04-09,2014,4,9
1573,2014-04-22,2014,4,22
1604,2014-05-23,2014,5,23
1717,2014-09-13,2014,9,13
1772,2014-11-07,2014,11,7
1784,2014-11-19,2014,11,19
1807,2014-12-12,2014,12,12
1863,2015-02-06,2015,2,6
1866,2015-02-09,2015,2,9
1893,2015-03-08,2015,3,8
1899,2015-03-14,2015,3,14
1968,2015-05-22,2015,5,22
2117,2015-10-18,2015,10,18
2194,2016-01-03,2016,1,3
2211,2016-01-20,2016,1,20
2215,2016-01-24,2016,1,24
2245,2016-02-23,2016,2,23
2265,2016-03-14,2016,3,14
2275,2016-03-24,2016,3,24
2290,2016-04-08,2016,4,8
2323,2016-05-11,2016,5,11
2324,2016-05-12,2016,5,12
2359,2016-06-16,2016,6,16
2435,2016-08-31,2016,8,31
2443,2016-09-08,2016,9,8
2446,2016-09-11,2016,9,11
2525,2016-11-29,2016,11,29
2598,2017-02-10,2017,2,10
2618,2017-03-02,2017,3,2
2835,2017-10-05,2017,10,5
2888,2017-11-27,2017,11,27
2936,2018-01-14,2018,1,14
2947,2018-01-25,2018,1,25
2982,2018-03-01,2018,3,1
2986,2018-03-05,2018,3,5
3005,2018-03-24,2018,3,24
3014,2018-04-02,2018,4,2
3025,2018-04-13,2018,4,13
3060,2018-05-18,2018,5,18
3074,2018-06-01,2018,6,1
3132,2018-07-29,2018,7,29
3164,2018-08-30,2018,8,30
3171,2018-09-06,2018,9,6
3185,2018-09-20,2018,9,20
3190,2018-09-25,2018,9,25
3269,2018-12-13,2018,12,13
3360,2019-03-14,2019,3,14
3390,2019-04-13,2019,4,13
3432,2019-05-25,2019,5,25
3455,2019-06-17,2019,6,17
3464,2019-06-26,2019,6,26
3467,2019-06-29,2019,6,29
3512,2019-08-13,2019,8,13
3516,2019-08-17,2019,8,17
3556,2019-09-26,2019,9,26
3563,2019-10-03,2019,10,3
3788,2020-05-15,2020,5,15
3848,2020-07-14,2020,7,14
3914,2020-09-18,2020,9,18
4097,2021-03-20,2021,3,20
4201,2021-07-02,2021,7,2
4216,2021-07-17,2021,7,17
4296,2021-10-05,2021,10,5
4357,2021-12-05,2021,12,5
4373,2021-12-21,2021,12,21
4383,2021-12-31,2021,12,31
4455,2022-03-13,2022,3,13
4575,2022-07-11,2022,7,11
4577,2022-07-13,2022,7,13
4608,2022-08-13,2022,8,13
4668,2022-10-12,2022,10,12
4669,2022-10-13,2022,10,13
4671,2022-10-15,2022,10,15
4731,2022-12-14,2022,12,14
4764,2023-01-16,2023,1,16
4790,2023-02-11,2023,2,11
4870,2023-05-02,2023,5,2
4941,2023-07-12,2023,7,12
4992,2023-09-01,2023,9,1
5045,2023-10-24,2023,10,24
5143,2024-01-30,2024,1,30
5184,2024-03-11,2024,3,11
5257,2024-05-23,2024,5,23
5288,2024-06-23,2024,6,23
5326,2024-07-31,2024,7,31
5531,2025-02-21,2025,2,21
5546,2025-03-08,2025,3,8
5560,2025-03-22,2025,3,22
5595,2025-04-26,2025,4,26
5602,2025-05-03,2025,5,3
5627,2025-05-28,2025,5,28
5806,2025-11-23,2025,11,23
5807,2025-11-24,2025,11,24
6020,2026-06-25,2026,6,25
6039,2026-07-14,2026,7,14
6197,2026-12-19,2026,12,19
6206,2026-12-28,2026,12,28
6216,2027-01-07,2027,1,7
6221,2027-01-12,2027,1,12
6267,2027-02-27,2027,2,27
6309,2027-04-10,2027,4,10
6315,2027-04-16,2027,4,16
6331,2027-05-02,2027,5,2
6426,2027-08-05,2027,8,5
6428,2027-08-07,2027,8,7
6476,2027-09-24,2027,9,24
6490,2027-10-08,2027,10,8
6558,2027-12-15,2027,12,15
6559,2027-12-16,2027,12,16
6709,2028-05-14,2028,5,14
6714,2028-05-19,2028,5,19
6749,2028-06-23,2028,6,23
6789,2028-08-02,2028,8,2
6797,2028-08-10,2028,8,10
6820,2028-09-02,2028,9,2
6856,2028-10-08,2028,10,8
6868,2028-10-20,2028,10,20
6901,2028-11-22,2028,11,22
7091,2029-05-31,2029,5,31
7116,2029-06-25,2029,6,25
7166,2029-08-14,2029,8,14
7260,2029-11-16,2029,11,16
7268,2029-11-24,2029,11,24
7272,2029-11-28,2029,11,28
7357,2030-02-21,2030,2,21
7437,2030-05-12,2030,5,12
7506,2030-07-20,2030,7,20
7534,2030-08-17,2030,8,17
7546,2030-08-29,2030,8,29
7564,2030-09-16,2030,9,16
7580,2030-10-02,2030,10,2
7630,2030-11-21,2030,11,21
7689,2031-01-19,2031,1,19
7698,2031-01-28,2031,1,28
7738,2031-03-09,2031,3,9
7814,2031-05-24,2031,5,24
7854,2031-07-03,2031,7,3
7941,2031-09-28,2031,9,28
8032,2031-12-28,2031,12,28
8044,2032-01-09,2032,1,9
8095,2032-02-29,2032,2,29
8166,2032-05-10,2032,5,10
8174,2032-05-18,2032,5,18
8207,2032-06-20,2032,6,20
8408,2033-01-07,2033,1,7
8413,2033-01-12,2033,1,12
8420,2033-01-19,2033,1,19
8428,2033-01-27,2033,1,27
8431,2033-01-30,2033,1,30
8527,2033-05-06,2033,5,6
8530,2033-05-09,2033,5,9
8573,2033-06-21,2033,6,21
8671,2033-09-27,2033,9,27
8675,2033-10-01,2033,10,1
8738,2033-12-03,2033,12,3
8825,2034-02-28,2034,2,28
8883,2034-04-27,2034,4,27
8896,2034-05-10,2034,5,10
8914,2034-05-28,2034,5,28
8951,2034-07-04,2034,7,4
8993,2034-08-15,2034,8,15
8996,2034-08-18,2034,8,18
9020,2034-09-11,2034,9,11
9077,2034-11-07,2034,11,7
9105,2034-12-05,2034,12,5
9112,2034-12-12,2034,12,12
9195,2035-03-05,2035,3,5
9198,2035-03-08,2035,3,8
9201,2035-03-11,2035,3,11
9220,2035-03-30,2035,3,30
9267,2035-05-16,2035,5,16
9272,2035-05-21,2035,5,21
9337,2035-07-25,2035,7,25
9359,2035-08-16,2035,8,16
9432,2035-10-28,2035,10,28
9491,2035-12-26,2035,12,26
2,2010-01-02,2010,1,2
40,2010-02-09,2010,2,9
48,2010-02-17,2010,2,17
130,2010-05-10,2010,5,10
234,2010-08-22,2010,8,22
390,2011-01-25,2011,1,25
393,2011-01-28,2011,1,28
435,2011-03-11,2011,3,11
450,2011-03-26,2011,3,26
497,2011-05-12,2011,5,12
504,2011-05-19,2011,5,19
611,2011-09-03,2011,9,3
655,2011-10-17,2011,10,17
662,2011-10-24,2011,10,24
752,2012-01-22,2012,1,22
875,2012-05-24,2012,5,24
1070,2012-12-05,2012,12,5
1136,2013-02-09,2013,2,9
1221,2013-05-05,2013,5,5
1239,2013-05-23,2013,5,23
1241,2013-05-25,2013,5,25
1249,2013-06-02,2013,6,2
1285,2013-07-08,2013,7,8
1316,2013-08-08,2013,8,8
1463,2014-01-02,2014,1,2
1539,2014-03-19,2014,3,19
1575,2014-04-24,2014,4,24
1603,2014-05-22,2014,5,22
1639,2014-06-27,2014,6,27
1647,2014-07-05,2014,7,5
1793,2014-11-28,2014,11,28
1873,2015-02-16,2015,2,16
1936,2015-04-20,2015,4,20
1961,2015-05-15,2015,5,15
2001,2015-06-24,2015,6,24
2008,2015-07-01,2015,7,1
2024,2015-07-17,2015,7,17
2041,2015-08-03,2015,8,3
2074,2015-09-05,2015,9,5
2123,2015-10-24,2015,10,24
2128,2015-10-29,2015,10,29
2139,2015-11-09,2015,11,9
2193,2016-01-02,2016,1,2
2301,2016-04-19,2016,4,19
2302,2016-04-20,2016,4,20
2349,2016-06-06,2016,6,6
2352,2016-06-09,2016,6,9
2357,2016-06-14,2016,6,14
2393,2016-07-20,2016,7,20
2425,2016-08-21,2016,8,21
2491,2016-10-26,2016,10,26
2501,2016-11-05,2016,11,5
2552,2016-12-26,2016,12,26
2691,2017-05-14,2017,5,14
2700,2017-05-23,2017,5,23
2708,2017-05-31,2017,5,31
2711,2017-06-03,2017,6,3
2784,2017-08-15,2017,8,15
2802,2017-09-02,2017,9,2
2883,2017-11-22,2017,11,22
2899,2017-12-08,2017,12,8
2944,2018-01-22,2018,1,22
2961,2018-02-08,2018,2,8
3027,2018-04-15,2018,4,15
3059,2018-05-17,2018,5,17
3070,2018-05-28,2018,5,28
